id	filename	md5	size	state
20ca5938-1c23-4d1e-a85b-6d70f87d7375	17802113-7294-422c-8813-460131dfb03d.htseq_counts.txt.gz	34e2f0701f7e9b32486f2d731b196a53	239829	released
d9756b6f-8976-4645-9910-18afd8da9cda	d60c2256-27a4-4e09-8997-b512ce5f9cf7.htseq_counts.txt.gz	64733516ff8b17ec19fdaa6408ff4ba8	244298	released
e49272c1-2af4-495c-a2da-4b1bc4dc939e	82a690cd-3d2e-4eb9-9990-687129b2a4de.htseq_counts.txt.gz	31659c36457894d1c670cd028ddc804c	243538	released
00308a6b-56f8-4e51-9b4b-500ca6d32387	35036955-3a03-4b7a-bd55-d8bc721f99c4.htseq_counts.txt.gz	27921f2beed948afc67040b81e58b02b	251224	released
69f26c33-a3e6-415e-8271-d53d55163688	a5884139-03b5-4d31-93cf-98d4c4078eab.htseq_counts.txt.gz	81f5cf4e1b19bb6aa904df7e865be296	242744	released
f5d0864b-fee2-4516-a755-c76551f40fa9	94379454-16f2-4840-9c16-a2a0fca01960.htseq_counts.txt.gz	45aad63d6ec37598c4fda1a70280e7a0	246326	released
dcf642c8-e2e7-4c61-8724-b65d04e0c829	08c91c3c-fbab-4e46-8236-437c603f3627.htseq_counts.txt.gz	8fa0f694022977407d23edf9725eb71d	242989	released
20426d32-bd7d-451e-bb4b-d4347dfb6114	4ac8d131-b23e-4aaf-94a2-5ca509902f49.htseq_counts.txt.gz	9490173a51d296944716fcaf65f941da	241999	released
b6e45a93-50ef-4b43-9f63-6e1d76ca6b95	124b2a49-f241-4a2f-8c0a-28c02e74447c.htseq_counts.txt.gz	a6f52b4972f6d73a2d8ed491ab07da1a	243916	released
3303dae0-bf78-4417-8ac2-082f8056d3ae	2347c31c-2aa6-4566-92a9-3f9d6117a4d5.htseq_counts.txt.gz	01ab9cdb741bf0217e9c3c4634648fc4	241494	released
8109f0c7-4760-4478-8aa1-23c4d77745d2	3bb70dab-4138-4c4b-ae93-a46a689093ab.htseq_counts.txt.gz	d5698cdd9a91bd798b455ff29034cbba	242516	released
0b3884e9-7d37-4fae-b959-a8734a0e3046	d9cbacff-bf4e-45d8-8d5d-be844d547dbd.htseq_counts.txt.gz	da4900fbadfa176c5d4c3aefd144097c	243059	released
4f9d903c-89f1-4fab-ba75-0c8a0b8ddb5e	62a7ba48-b466-44e6-a575-de38297bf06b.htseq_counts.txt.gz	24468a344692d436eac95b2e80f55b69	245609	released
c7e2b98b-6b76-4682-bf79-74d5f729e654	875bd110-35cb-4235-9a3e-228338d78f66.htseq_counts.txt.gz	d3645a813c35ed9b45a2780d5c7f9b03	246487	released
c922150c-4ad6-497b-97d1-94af5079a5fd	725af996-ef9f-47b1-9902-2f5fee3e66a0.htseq_counts.txt.gz	675453789da813b26c0d1bf15defbe11	244783	released
40e49f72-e3a5-44ba-aec3-b8aded35fbad	01373bd4-4f0b-4307-be99-e2872f2cc256.htseq_counts.txt.gz	d16c9c643d9578d3b9318889fffc88d3	241473	released
4d718eb7-af63-4272-b88d-d285d7dd0af1	9222c12e-5bd1-4b94-aa4c-e1b0d3a305d0.htseq_counts.txt.gz	308a063d763a6f85ca3efd0d546ec82c	249207	released
a52d438b-9021-4fc7-b62f-c87d83e4892a	4dce5054-6748-4fd3-a223-22957555913f.htseq_counts.txt.gz	4336e9b6c771102dad74d0debee0e13b	242566	released
b10afff5-dee3-40b5-bb3e-255a1c616433	6a3f1924-b6c0-4e9e-b99e-f46434e93fb2.htseq_counts.txt.gz	a44019e7df2a5c626329746cb45eea5f	249383	released
39f74029-4a90-463a-8899-5bb84ed838af	db2facc7-f7d5-457f-8f91-ccaf27416c82.htseq_counts.txt.gz	32dacd38e6795b5a82ad6430385d3efb	243731	released
85e6bb95-4842-49d3-ba45-a501e21fc8f1	753efbfc-dbb4-4282-8065-001f7c7a26ff.htseq_counts.txt.gz	b5ecd21b4ddd0a991be4fd26162b8d29	243741	released
2abae073-3c4d-4491-9dc0-ee530d253b44	49d909ff-d5a0-4ef8-bf8f-9187a3ed73c9.htseq_counts.txt.gz	8fd294a7643ba5050c07ebd6f2c0edcc	247454	released
06e5e044-4437-4648-8a4c-9e6a864bed03	50f20f7f-16ca-46c3-8a4e-2571c05479b6.htseq_counts.txt.gz	5a98a7f7c983cfd8c07cc38019360e59	240271	released
b313f64e-61db-4b24-acfc-4d086e7d8750	f1b2d36c-e744-45d8-b49c-3afed0a21221.htseq_counts.txt.gz	59914555e3bbd9f682869c470fac782e	244688	released
650f4680-1f98-4de7-88b9-388dbed449f6	c514350b-439b-45ef-92f9-638a60cd5b88.htseq_counts.txt.gz	91987bc733eeba420ddaae7a73a11bb6	245450	released
0dbe545f-494f-4870-a56e-f30b6ff93116	de911875-cf8d-405c-a00b-857c0fdd30a0.htseq_counts.txt.gz	ca772a05a3229a69acd81f7742c4e72a	248216	released
edc23c8a-b354-4f35-bbdb-da90b077c55d	a137a61e-ec43-481b-bb9e-aed10f92ceac.htseq_counts.txt.gz	d62132ffa2071a9ef759ef3707ad2fe0	245582	released
738aad73-e950-4a2e-98fa-4c26c8e791ca	b6623a8d-338a-4fb7-bb68-ced5b1f4239e.htseq_counts.txt.gz	f97c7d4d5df94b0ae9ae75d036d3e57c	243635	released
b81fac92-c077-4843-8091-7271daac2459	3e50c110-3d3e-49ef-bc85-86014e89b918.htseq_counts.txt.gz	6b3bb37777560838e8e808b16747b8c2	241384	released
9f89663a-b119-400c-8422-ebed8387cd56	fa9a3d8a-a581-4b9e-87f0-130a4a08a31d.htseq_counts.txt.gz	782350d22965b84abdbbff18e10d5abd	248643	released
c0f93d96-48bf-4e5b-b588-7ee763dc0754	3619cf95-f873-43d9-952f-fa5ca0f2a3c7.htseq_counts.txt.gz	65fdf13899ad04b83702c0e381dc16e4	240957	released
db48278f-f96c-4cd0-ae91-66acf923e232	fcc26511-0b8b-4914-ad7e-bb97a3cd03f8.htseq_counts.txt.gz	b82c02bcbd58a64935a72d84648df978	245727	released
d3b9d6c9-a8f1-4ae1-9e20-0cac5c3a17fd	808d8b69-65a7-4732-82a7-d13bbe8f4daf.htseq_counts.txt.gz	402c9e3b6a8f8c76597f0af3a11b949f	242076	released
d7219e26-0837-4757-b20b-9358c5e51f69	5805f604-9ffc-4119-8c36-07a681142065.htseq_counts.txt.gz	4db4df6ac8fe9fc3d0bf8e1c8b0558ff	243024	released
306d9bf5-64ad-48d2-8604-275ad1da0fd7	4e36ed97-d022-474f-8fc8-1457e24dd48b.htseq_counts.txt.gz	79e539aac278b19c77636533e9a7a4f1	244139	released
dbcf52c7-cd70-4a8b-8fb1-8bac64bd7cd9	40759627-ffee-466c-ba02-3d10d41a8409.htseq_counts.txt.gz	2c1368807917a46afed71a34644640d0	244629	released
19dfaf05-29e9-4e84-bd51-baa322decc25	711c5354-2c1c-436a-af78-f8c132f6ba2f.htseq_counts.txt.gz	ff9b55c8977325da6995dfc712603702	242485	released
60fb4df4-8193-4659-b8e0-53c09fdd21dd	050cb3b7-dca5-4977-9af7-4357f6918fdc.htseq_counts.txt.gz	6d0db492848e80e3ff3c4a06c4b85bcb	241436	released
e8fa892a-ce57-4314-90e7-0623bbe577e3	21feac5d-641f-4802-a910-51b73431de3c.htseq.counts.gz	a5c4e91bc2d6c0555225ac2a441e73be	256157	released
b5d2a287-939b-4bfd-aac9-147739a981b6	8d38b4b8-6074-469a-9af0-8200f4ee8bb5.htseq.counts.gz	2099b187df2b6666ba3743be2863a7df	257362	released
3b4e5099-5b88-4705-84a3-3dfc73d6a920	383e04eb-e6c6-4138-b336-1847e128807b.htseq.counts.gz	85eb714617ad974d055ee09fa873df17	253707	released
f88e823e-b332-46ab-8765-2684be47a4be	3fb92a97-b53b-4f00-88b2-958b0ad2b46d.htseq.counts.gz	bd217b56688febb594b863241fa41b29	253034	released
f5798310-38f9-420c-a461-8e04e30343fa	40a5ed6b-a4db-4f80-991b-b884a0d4036c.htseq.counts.gz	f8f59abdbca887692546fce77e16ffc9	253961	released
df4df4d4-d7ba-427f-8109-68d404b7c7d1	6c6d7c1d-7a53-4877-8cbe-f50a26e7156b.htseq.counts.gz	19f9c0bbeae4adba45e44da28d247e1a	254144	released
01c84d3b-497e-41e3-86d4-e3cb6021c8bd	39d6716f-d898-494e-9f41-7972de1e6670.htseq.counts.gz	b32f6305861346ca0c980fb439ad6edf	252810	released
a38e6fe0-864c-4de3-98be-c829c4d73e47	ecfae4ac-1c9e-403b-8ff2-cff2609a1329.htseq.counts.gz	ed6c82193a19efa97b4a215a8278129d	255613	released
b1a468be-1d09-4d8a-82f2-6e304e65c473	a1e80ada-950c-439a-a360-f99c02ccec93.htseq.counts.gz	29a260ed22f890988207379c6554fb6b	251453	released
c208005f-0b6f-4c14-9267-b3a582a0dcba	e6981360-42ea-402a-aead-f6f2b31ef30c.htseq.counts.gz	237f018ad61e35d89c9f3b8c216e379c	256658	released
02a9963a-a736-4ce6-ad84-82e84153433c	73f7d513-46c8-4559-86cf-8b789c042e32.htseq.counts.gz	31be0b49dac96e45815a449e6bfab1f1	255913	released
48e0ff61-dea6-4ae6-bfa7-27413f4bbb88	519e5c0f-8649-4676-8618-79cdc1770de0.htseq.counts.gz	9683a844110e7394b34aefe86f57b55f	256183	released
1d13c73b-c988-4c17-812c-3bf481348df1	1ff9e4f4-089a-4364-9ec9-c5ecc6b8c4f6.htseq.counts.gz	052542c9e340e092b9348e3346f03a5e	256603	released
812f3322-5e23-4647-977f-70a25a2718ee	b04f40b6-106f-4984-9bea-9c8664200098.htseq.counts.gz	63d3b7e345eab799b09b642393f15d23	252377	released
ce55c7c3-26f9-41a2-a4b9-c442e284e6b8	8ddc8e8b-d131-4f4e-96ec-078ced613de6.htseq.counts.gz	12bc4ca66cdf8acfd3251b2802a92376	252419	released
13fa474c-29af-4877-a427-d148b4af7003	c18ab48c-9c87-46d5-ae3d-a97f7b3875c8.htseq.counts.gz	b790ea408662974fb6ffc5087d6b8074	255241	released
111e0f1e-be22-4ab7-aa02-502bc34a6932	39ff37d0-344a-4627-b972-68d81304b355.htseq.counts.gz	f6bac89349ba443d338fbf6e0511ab13	259075	released
901167f2-a0df-441c-ad22-71c6adf8dc37	2d71fd22-4dd1-4954-87cf-a7c5879b8bec.htseq.counts.gz	423730970716b4b06e1e0ef23628e24c	255209	released
c194822a-74c5-4016-b583-c09814099cd3	3a3d56a9-e18a-4346-9350-bed393553080.htseq.counts.gz	ddd638f76398cd0f136077254277d925	250391	released
f9813672-322a-4309-b43d-b4e8a643a900	d7bff2a7-1ffe-495c-b297-3b734b688267.htseq.counts.gz	0bd9ac2c61c0e6fd585f68a8bef938e9	255107	released
18865beb-04ae-48e2-ab7e-3285d44bf87c	743ef32d-2d6c-4ae0-959a-8c20de3e6734.htseq.counts.gz	4b2d206232c8a30a1ddf67b761c3adca	246397	released
6601d268-6078-4f72-856d-13959df59b1c	9bb09b83-b276-4402-a02e-3c0c6e054e18.htseq.counts.gz	b03ed99fe202e0d17fbd565b352a8b0a	245358	released
bb52a0e9-b855-4871-ae2c-f1579b77b42b	506c50e7-9e5a-434d-bb0d-2fd224c33bfb.htseq.counts.gz	d3006c3cfd02ba2244e300b0679463b7	254779	released
baa40da8-0b37-493b-82ae-4ac3c33efadb	c592e62e-5de0-4c40-8e4c-f56b9546a545.htseq.counts.gz	afa1209529cb6add61935e5c35754f19	249939	released
c8ed8155-7625-47fc-84d2-69ff79501fbb	cbfa8434-6acf-4122-ab58-991efcc6aa6b.htseq.counts.gz	912bc26234f44dd57d802f99844efdb6	245816	released
839acec6-3fb2-4c47-bde6-598adea4135b	44355367-8f17-4d9b-94de-993036a280f3.htseq.counts.gz	6df9acbdad3098c6b218944b0dd02d05	254436	released
7ded636b-0e6a-4119-8c65-fe0bd61c9a3f	b576af04-e163-4b7d-be4a-eff959d214dd.htseq.counts.gz	0cc17c33f7657281a6a412479ce65a9b	252921	released
56748cdd-60a4-4601-a3b2-325e26dfafe6	7d31ccae-fd6c-41b6-bdfb-2a42fd68b4c9.htseq.counts.gz	b935bac18b013e06755bf4e4b7ce47fe	245160	released
1b8ce3a3-4e5b-407f-a765-20d3ca124b5d	03d7d46d-fc0b-41ad-9086-414355a432af.htseq.counts.gz	aa3dd1c325dbcfc2eb0eb09bdf729490	253296	released
cec409b6-ef58-40ae-820e-36326a7343a3	83da7937-9e38-46f0-967a-bcfaeaea1588.htseq.counts.gz	e4409f2ec1e3b0db084143bd806f0638	263245	released
c1e11e10-ce12-44a1-86fe-1f28072b90f2	f31566a9-ffde-40fa-b879-71827a3540a9.htseq.counts.gz	b8b065636fd669adf9e43792529a0e06	257759	released
4ccec632-4f16-4f35-99d8-c601907c1fd6	318901b4-4f1c-4017-8113-5115747c6a67.htseq.counts.gz	404fce11b2badb35777ea3e1f3e41e3f	248273	released
a09d22c3-8803-4d48-92a2-7c1a2e808e88	6eff5754-c9e3-402d-a341-63b891dd95d9.htseq.counts.gz	2e063009f8b6bc586548504325475a51	257750	released
95f48cc8-2b49-4b48-a366-02215e703c66	c71784ba-45ac-4377-b098-0a0e5ba6d58c.htseq.counts.gz	74dba2f8f12632f5e28f9d10a085e5d8	255168	released
a1e49050-b025-476e-8727-7f801caa62ab	97745843-751b-4437-82e0-31ed8c323e91.htseq.counts.gz	b1b9ef37d02706ebb2be4b7418d6666b	255836	released
3e1e0a0e-e72b-4c7c-b96f-714f0b89424b	5fa88a87-e100-4fc5-bc26-995ad8191c8f.htseq.counts.gz	0440dddf82426fd355b1aa9d88773e65	253416	released
affef79a-e75d-4efa-bcb8-34203ca6b3c0	e8ba3864-1068-4ff8-9a11-01f37ad6dc81.htseq.counts.gz	05f0b9b77e562cc45ca0c9c2b2b34c6a	256857	released
1dc83a0f-a58e-426b-99ba-1b1d8feddf56	3ab61b3d-13bd-4fca-ac15-f70acbce447c.htseq.counts.gz	bc504d4c34b9085a94ad9a79b5f20d90	254922	released
a850150c-8cf8-4a56-b8ef-f3598527923e	793d9283-e8c4-4548-8f2f-b57f94308b5c.htseq.counts.gz	a92b28e29392ad6fd96619a0ec113e79	256781	released
f3734e3e-de35-402a-8632-28b419e8334c	998523c5-4a3d-4e63-8e3e-bdd0ac9cda0f.htseq.counts.gz	55748a7ab769005d8a8db0bede8ab6e2	260949	released
ca2da18b-7519-457a-9e3b-4e4732744669	7a494c60-48a3-486a-83c2-aefb4c160a2c.htseq.counts.gz	b6b9a0cb288f85d25c55e3a176b2e2ef	255845	released
223dfeb8-5f7c-44e5-9816-40605863befa	c6bcced6-eb76-43f3-963a-967f1cbfec38.htseq.counts.gz	9ea4db6b7eb336982b83130417626dd4	249620	released
5ffa9f1e-0773-486e-ad5b-08f93e90c02c	6360d281-1d89-43a0-aaea-46a46533ae38.htseq.counts.gz	93129a74910d46ddca74d813511e018c	252704	released
70b1471d-7fdf-44ea-940c-a87ef2037f82	a0c5137f-e9b4-413c-a0b3-96c2c11e68f2.htseq.counts.gz	3ec5207f38d654ef43e51fda908d68e1	249728	released
73099153-1c5a-49d3-bfd7-cbeb9cbed478	e740e34f-31fe-4fe4-8965-4e9ec5ec50fd.htseq.counts.gz	2865d40fc0095969801600b77ed325df	252126	released
6fd0ea91-1bc1-4951-a62b-5aa3bc7c397d	1e7b2b3b-f84d-42b2-b991-42d44f10340b.htseq.counts.gz	d6bb453558297e6fe19b34aeedb04aa0	255412	released
b5b889a7-5602-49b1-939f-9af4b051eab5	93c46e63-3686-4883-a9de-7606ddfc11f0.htseq.counts.gz	1fb38f6ec7b398d327f3e27d973e71cc	258041	released
0da87efb-4635-4243-a961-8b90e0b042ec	bb804a2f-24b2-46f0-9407-7eda83120066.htseq.counts.gz	111275bca5765adb83a3b55ddf13690b	246775	released
89a90fa7-685f-49d4-b9d7-5fe1f97d8a47	0ecc60d5-6273-41f8-9fbc-70fb6373e47d.htseq.counts.gz	654b288561e07b0b3191b5a7e8cd79c3	255304	released
183d313e-b6de-4ad0-a60c-04e43b151f07	1785abbf-4f85-4a72-8365-44c743ea786b.htseq.counts.gz	5cc699f108b7419d3b68a9c7609d1b11	256784	released
5a2ae0bd-d23c-4104-a33b-7024cf61b597	2aed8d9f-0c7c-4afc-b3dd-8b15749bd857.htseq.counts.gz	dcc3b637a1bdac7e805dc254e68d465b	255353	released
48bfe062-0bf8-482d-956e-d556d98aa414	d6608d24-28bc-4d51-b6d8-8fec450a858f.htseq.counts.gz	80662f977eea6d183ed2222bd9e34460	257374	released
c01334bf-edf6-4709-926b-7c9326097da3	60396a51-81af-4e2a-8599-500eb58620c7.htseq.counts.gz	b8e467c00b3942f9ff0fbd1d97917967	254125	released
bc84e10d-7cbe-49e1-b89a-74c3c4ecbac7	9b6df35c-cc33-4935-b321-537e0fd29f37.htseq.counts.gz	c5a0723cb48c274069b377d3667825ed	255375	released
23c298d2-2a74-4827-8922-c21ae9fa9ca2	79eee19f-5a9c-4e79-83ef-d6871ef4cb6f.htseq.counts.gz	ffe2192d2af42c12da73a745415f0cec	255794	released
0d55671b-57eb-4597-9206-021669d609bd	c0ad23b6-ecc7-4756-a37e-bf3439b4cc3d.htseq.counts.gz	175e2f64dfc8564eb4e43958fd9d26c0	256344	released
d7c81b17-79e3-4acc-966d-52b27bf8a2ec	e2c8d95e-1e56-4b01-a818-7eccc0059d6e.htseq.counts.gz	5206face89e8022a44c5214541a55eb8	257568	released
a35c94a8-a70b-4d98-beb1-895d6d3091ac	70029e42-3b29-48f5-908e-7cd203103277.htseq.counts.gz	52d6a791a4e09597275081105d791ab2	257950	released
7d9ca5c9-ab27-4d36-8980-b2d803f23e62	0733fd68-9cd5-440a-a849-fb14ef76c00d.htseq.counts.gz	c8ff4f043ab4438591362fcbfefea24e	250091	released
039648fe-aee6-48c2-961e-fb157ad71cfc	03895e36-d4e0-4849-a0f1-26550373338d.htseq.counts.gz	03aee1fdd0962c7e33ec79b06d10b340	255157	released
d8496f60-b150-4c50-b21b-bd68d514ab43	94dcaa51-315e-43d9-875c-4c4ae2e9bef3.htseq.counts.gz	402c56432470085178469b19c5930d58	249595	released
cc9e21e6-da36-4f95-a403-77e7c30b4d32	30621023-91a3-4b13-bc10-922491b5f9d3.htseq.counts.gz	402a0eb998e42c2e6e84e3c06367ed98	257112	released
40bb5f8c-33ba-4ad2-871f-b5b1fb6f08f9	5d4c3e4c-0f1b-4e23-af3a-7644cab6c70f.htseq.counts.gz	ee285c5c9cf7faa14d1d57ede5c2c6ea	257157	released
88a30dcb-9eb7-4c77-8d08-4e2405b846bd	54feb6b1-f384-40f5-a680-d0b1764d4d2d.htseq.counts.gz	115c9d95d82eab692718433b242fad17	254594	released
4ae13db0-9874-41d6-99fe-107c76811ed2	07858399-2ec0-4d01-b197-b362873e56a8.htseq.counts.gz	a54b0be4392a866ea1f12b461ac6bd61	251657	released
ec7ae7f2-f36f-4a91-860a-1c70afea6f22	883f822b-3d64-424c-b557-526c49ffa7b4.htseq.counts.gz	945f7523d03bceb86cd3df5f8ab07146	255848	released
6ee8aaf2-35af-482a-9c59-11e845667263	c510d4d9-eacd-4b95-aa07-79609c898306.htseq.counts.gz	769e76e1ffe491a59dbbf36aaabce8ff	256641	released
73df749a-1614-40f0-abae-4915744ced3c	6fdbbe35-6392-4100-8f96-0e0d02257b73.htseq.counts.gz	288110499b266702916e79999cdc4e0c	254841	released
d1ab3877-f4a4-4dae-b2e4-9cde412c5f13	0b27a4e5-3e45-42e7-a965-3e7eb02c037c.htseq.counts.gz	1d9f816815818bc6a6dd3b121c8b44f2	257069	released
6b9cd32b-a94a-4c04-ad74-485282e9e782	5c09d572-3fb3-4b7b-ac32-279c6351554c.htseq.counts.gz	9a4d3445e2240f9d4b07bb2fd03a100d	258254	released
7cb5b55c-480b-4647-a667-0b5fb0b1e1ba	f5e4c398-d9db-4cd0-bd12-3751a624d377.htseq.counts.gz	736d36a3b3d44b0ba2517a16b1c9e601	253201	released
67734e16-6106-4bfe-b51d-b235c7cabc76	086a6348-e87d-44bf-96f3-71a42af960ff.htseq.counts.gz	1bb6dfc5d99ad4e6888b4c9e46ebe43f	256217	released
8997905f-23b7-4c4d-b4dd-aaa1ec7e8ad8	7acdfb7e-882e-43cb-a449-e1bff9869637.htseq.counts.gz	f68ef146c7233e1b567678fe3f30dd98	253318	released
dcdc821f-33dd-41fe-9c3b-50e4e66690df	b493310b-77e6-43fb-96cd-ab56d12de273.htseq.counts.gz	4d0736ab249a597ec7f33de498ef7054	253100	released
b7fda5e6-ac95-4d80-9d5d-653bf871b156	60cc2580-b21c-4526-ab37-e5dadb4fa9b7.htseq.counts.gz	cca2cebd009cbe2d54439c132f0905a7	261904	released
e50519af-6302-4f22-b065-1ebdaeb045ec	6a99a9ab-dcda-408b-886a-1600fb578306.htseq.counts.gz	551f019d343bc68b94b9cf46c50ee71e	255399	released
d5a2771d-5ca1-4a2d-b1f2-5bb69ba0851f	45c4eed7-f80d-4d33-abbb-321ff5ed0750.htseq.counts.gz	00c0c4d1fa23a815128c84e4a7f4ef80	258261	released
45c126d9-a2a0-4614-955c-27b1a8bbd032	8e884e57-d4c4-4b44-a7a3-76bc9694388f.htseq.counts.gz	084617a81004e8ec48767ca2ef128741	256392	released
9dac278c-3edf-45ef-afe0-36921d94757e	ce85344b-0f16-4f96-b8da-af518e2adc71.htseq.counts.gz	bd182741125a5c3c92eb3f183fd6c368	251134	released
56a1a889-ef62-435e-8627-fe6c52c7193d	1fb17947-620e-4655-8b19-7adef7238ab5.htseq.counts.gz	4a975afe12f7be2263d7d2929d2a0c6d	258828	released
ff164cca-c521-4d0b-8b05-fede3b449ecb	b3ae3d7d-e056-444a-8d27-39faa849ae37.htseq.counts.gz	11bc806b9d7b451568d56a6fce5134c7	250796	released
952cb36e-3a36-4aa6-8344-3dfe498e7c7b	a5de7a1d-cbce-4e2f-99bd-9b72e9f9405a.htseq.counts.gz	4850295ab4dec91d3bb2c1cabb8bac0b	258116	released
